Customer_ID,Frequency,Monetary,Recency,M_Score,R_Score,Frequency_Rank,F_Score,RFM_Score,RFM_Code,Segment
CUST_03918,4,6322.41,40,4,4,3605.0,4,12,444,Champions
CUST_03919,2,1143.6,122,2,3,1879.0,2,7,322,Others
CUST_03920,2,1394.74,84,2,3,1880.0,2,7,322,Others
CUST_03921,5,3298.3,90,3,3,4059.0,5,11,353,Loyal Customer
CUST_03922,1,411.1,99,1,3,718.0,1,5,311,Others
CUST_03923,10,38610.82,25,5,5,4981.0,5,15,555,Champions
CUST_03924,5,7055.68,79,5,3,4060.0,5,13,355,Loyal Customer
CUST_03925,2,1561.86,25,2,5,1881.0,2,9,522,Potential Loyalists
CUST_03926,2,8239.92,164,5,2,1882.0,2,9,225,Hibernating
CUST_03927,3,5144.5,28,4,5,2939.0,3,12,534,Potential Loyalists
CUST_03928,6,4100.45,62,4,4,4405.0,5,13,454,Champions
CUST_03929,3,8505.43,174,5,2,2940.0,3,10,235,At Risk
CUST_03930,1,54.26,341,1,1,719.0,1,3,111,Lost
CUST_03931,3,5294.42,127,4,2,2941.0,3,9,234,At Risk
CUST_03932,1,16.98,322,1,1,720.0,1,3,111,Lost
CUST_03933,7,20956.870000000003,24,5,5,4623.0,5,15,555,Champions
CUST_03934,1,629.22,123,1,3,721.0,1,5,311,Others
CUST_03935,5,3321.59,36,3,4,4061.0,5,12,453,Loyal Customer
CUST_03936,2,896.6,224,2,1,1883.0,2,5,122,Lost
CUST_03937,1,1490.19,279,2,1,722.0,1,4,112,Lost
CUST_03938,1,3436.95,3,3,5,723.0,1,9,513,New Customer
CUST_03939,6,1837.35,19,3,5,4406.0,5,13,553,Loyal Customer
CUST_03940,3,471.65,142,1,2,2942.0,3,6,231,At Risk
CUST_03941,1,444.39,118,1,3,724.0,1,5,311,Others
CUST_03942,3,2690.55,51,3,4,2943.0,3,10,433,Potential Loyalists
CUST_03943,7,15024.33,46,5,4,4624.0,5,14,455,Champions
CUST_03944,1,858.02,267,2,1,725.0,1,4,112,Lost
CUST_03945,2,2051.23,86,3,3,1884.0,2,8,323,Others
CUST_03946,2,638.1,37,1,4,1885.0,2,7,421,Potential Loyalists
CUST_03947,5,13112.24,12,5,5,4062.0,5,15,555,Champions
CUST_03948,2,220.84,90,1,3,1886.0,2,6,321,Others
CUST_03949,9,11759.1,48,5,4,4892.0,5,14,455,Champions
CUST_03950,8,14596.29,64,5,4,4777.0,5,14,455,Champions
CUST_03951,2,1475.69,48,2,4,1887.0,2,8,422,Potential Loyalists
CUST_03952,2,2823.56,316,3,1,1888.0,2,6,123,Lost
CUST_03953,5,2671.51,73,3,3,4063.0,5,11,353,Loyal Customer
CUST_03954,2,810.0,10,2,5,1889.0,2,9,522,Potential Loyalists
CUST_03955,4,1038.87,27,2,5,3606.0,4,11,542,Loyal Customer
CUST_03956,1,86.94,83,1,3,726.0,1,5,311,Others
CUST_03957,5,5309.59,140,4,2,4064.0,5,11,254,Cannot Lose Them
CUST_03958,4,30300.57,229,5,1,3607.0,4,10,145,Cannot Lose Them
CUST_03959,1,1925.52,12,3,5,727.0,1,9,513,New Customer
CUST_03960,5,1840.78,21,3,5,4065.0,5,13,553,Loyal Customer
CUST_03961,4,20508.8,55,5,4,3608.0,4,13,445,Champions
CUST_03962,2,6463.97,109,4,3,1890.0,2,9,324,Others
CUST_03963,6,2948.45,82,3,3,4407.0,5,11,353,Loyal Customer
CUST_03964,2,453.24,166,1,2,1891.0,2,5,221,Hibernating
CUST_03965,4,1578.06,140,2,2,3609.0,4,8,242,At Risk
CUST_03966,2,1305.17,342,2,1,1892.0,2,5,122,Lost
CUST_03967,2,12033.3,5,5,5,1893.0,2,12,525,Potential Loyalists
CUST_03968,10,5806.76,32,4,4,4982.0,5,13,454,Champions
CUST_03969,4,5850.85,23,4,5,3610.0,4,13,544,Champions
CUST_03970,4,4018.77,195,4,2,3611.0,4,10,244,Cannot Lose Them
CUST_03971,8,19936.29,76,5,3,4778.0,5,13,355,Loyal Customer
CUST_03972,2,3678.15,60,4,4,1894.0,2,10,424,Potential Loyalists
CUST_03973,3,1237.73,227,2,1,2944.0,3,6,132,At Risk
CUST_03974,3,3274.91,11,3,5,2945.0,3,11,533,Potential Loyalists
CUST_03975,1,188.8,252,1,1,728.0,1,3,111,Lost
CUST_03976,2,1428.78,376,2,1,1895.0,2,5,122,Lost
CUST_03977,5,3459.35,91,3,3,4066.0,5,11,353,Loyal Customer
CUST_03978,2,725.75,179,2,2,1896.0,2,6,222,Hibernating
CUST_03979,3,6252.879999999999,158,4,2,2946.0,3,9,234,At Risk
CUST_03980,7,6077.04,92,4,3,4625.0,5,12,354,Loyal Customer
CUST_03981,4,4091.27,72,4,3,3612.0,4,11,344,Loyal Customer
CUST_03982,5,1211.01,6,2,5,4067.0,5,12,552,Loyal Customer
CUST_03983,5,14373.13,51,5,4,4068.0,5,14,455,Champions
CUST_03984,3,20991.99,20,5,5,2947.0,3,13,535,Potential Loyalists
CUST_03985,7,13566.25,37,5,4,4626.0,5,14,455,Champions
CUST_03986,2,4617.31,110,4,3,1897.0,2,9,324,Others
CUST_03987,2,6625.3,411,4,1,1898.0,2,7,124,Lost
CUST_03988,1,1387.13,268,2,1,729.0,1,4,112,Lost
CUST_03989,3,2185.0,140,3,2,2948.0,3,8,233,At Risk
CUST_03990,4,3553.9500000000003,22,4,5,3613.0,4,13,544,Champions
CUST_03991,6,4438.93,55,4,4,4408.0,5,13,454,Champions
CUST_03992,3,26811.38,71,5,4,2949.0,3,12,435,Potential Loyalists
CUST_03993,2,752.4,88,2,3,1899.0,2,7,322,Others
CUST_03994,2,3064.6600000000003,125,3,2,1900.0,2,7,223,Hibernating
CUST_03995,3,1794.95,213,3,1,2950.0,3,7,133,At Risk
CUST_03996,2,2186.91,158,3,2,1901.0,2,7,223,Hibernating
CUST_03997,2,2085.03,210,3,2,1902.0,2,7,223,Hibernating
CUST_03998,1,229.75,260,1,1,730.0,1,3,111,Lost
CUST_03999,2,247.1,7,1,5,1903.0,2,8,521,Potential Loyalists
CUST_04000,4,3229.39,114,3,3,3614.0,4,10,343,Loyal Customer
CUST_04001,6,13422.28,31,5,4,4409.0,5,14,455,Champions
CUST_04002,2,1042.14,358,2,1,1904.0,2,5,122,Lost
CUST_04003,5,3042.2200000000003,7,3,5,4069.0,5,13,553,Loyal Customer
CUST_04004,6,12819.39,80,5,3,4410.0,5,13,355,Loyal Customer
CUST_04005,2,3350.61,119,3,3,1905.0,2,8,323,Others
CUST_04006,2,673.12,18,2,5,1906.0,2,9,522,Potential Loyalists
CUST_04007,3,509.71,201,1,2,2951.0,3,6,231,At Risk
CUST_04008,4,5781.68,18,4,5,3615.0,4,13,544,Champions
CUST_04009,3,1571.28,60,2,4,2952.0,3,9,432,Potential Loyalists
CUST_04010,3,8016.76,113,5,3,2953.0,3,11,335,Others
CUST_04011,9,23138.92,8,5,5,4893.0,5,15,555,Champions
CUST_04012,1,1763.67,367,3,1,731.0,1,5,113,Lost
CUST_04013,1,1424.01,88,2,3,732.0,1,6,312,Others
CUST_04014,3,15985.39,63,5,4,2954.0,3,12,435,Potential Loyalists
CUST_04015,3,1275.89,117,2,3,2955.0,3,8,332,Others
CUST_04016,3,2174.96,90,3,3,2956.0,3,9,333,Others
CUST_04017,3,1272.65,32,2,4,2957.0,3,9,432,Potential Loyalists
CUST_04018,6,28383.62,91,5,3,4411.0,5,13,355,Loyal Customer
CUST_04019,3,4326.26,167,4,2,2958.0,3,9,234,At Risk
CUST_04020,6,8071.02,18,5,5,4412.0,5,15,555,Champions
CUST_04021,5,6341.1,153,4,2,4070.0,5,11,254,Cannot Lose Them
CUST_04022,4,2217.73,66,3,4,3616.0,4,11,443,Loyal Customer
CUST_04023,2,394.79,188,1,2,1907.0,2,5,221,Hibernating
CUST_04024,5,2224.53,18,3,5,4071.0,5,13,553,Loyal Customer
CUST_04025,3,1009.29,174,2,2,2959.0,3,7,232,At Risk
CUST_04026,2,690.35,71,2,4,1908.0,2,8,422,Potential Loyalists
CUST_04027,3,3332.99,19,3,5,2960.0,3,11,533,Potential Loyalists
CUST_04028,2,238.31,78,1,3,1909.0,2,6,321,Others
CUST_04029,5,1803.44,98,3,3,4072.0,5,11,353,Loyal Customer
CUST_04030,1,982.21,66,2,4,733.0,1,7,412,New Customer
CUST_04031,2,805.88,324,2,1,1910.0,2,5,122,Lost
CUST_04032,1,198.13,436,1,1,734.0,1,3,111,Lost
CUST_04033,8,4759.37,102,4,3,4779.0,5,12,354,Loyal Customer
CUST_04034,2,1356.21,247,2,1,1911.0,2,5,122,Lost
CUST_04035,7,8004.79,32,5,4,4627.0,5,14,455,Champions
CUST_04036,2,228.78,415,1,1,1912.0,2,4,121,Lost
CUST_04037,4,7742.650000000001,216,5,1,3617.0,4,10,145,Cannot Lose Them
CUST_04038,1,133.44,444,1,1,735.0,1,3,111,Lost
CUST_04039,3,2800.88,101,3,3,2961.0,3,9,333,Others
CUST_04040,4,1036.0700000000002,29,2,5,3618.0,4,11,542,Loyal Customer
CUST_04041,3,1516.25,44,2,4,2962.0,3,9,432,Potential Loyalists
CUST_04042,4,4653.95,67,4,4,3619.0,4,12,444,Champions
CUST_04043,1,910.76,247,2,1,736.0,1,4,112,Lost
CUST_04044,4,983.29,40,2,4,3620.0,4,10,442,Loyal Customer
CUST_04045,6,2709.62,22,3,5,4413.0,5,13,553,Loyal Customer
CUST_04046,5,5807.839999999999,197,4,2,4073.0,5,11,254,Cannot Lose Them
CUST_04047,4,8121.07,69,5,4,3621.0,4,13,445,Champions
CUST_04048,2,4770.27,160,4,2,1913.0,2,8,224,Hibernating
CUST_04049,4,8262.32,152,5,2,3622.0,4,11,245,Cannot Lose Them
CUST_04050,1,139.9,375,1,1,737.0,1,3,111,Lost
CUST_04051,1,2059.11,325,3,1,738.0,1,5,113,Lost
CUST_04052,1,683.7,113,2,3,739.0,1,6,312,Others
CUST_04053,1,637.17,32,1,4,740.0,1,6,411,New Customer
CUST_04054,6,5510.15,19,4,5,4414.0,5,14,554,Champions
CUST_04055,2,168.67000000000002,162,1,2,1914.0,2,5,221,Hibernating
CUST_04056,5,8171.07,54,5,4,4074.0,5,14,455,Champions
CUST_04057,2,2312.55,50,3,4,1915.0,2,9,423,Potential Loyalists
CUST_04058,3,1491.7500000000002,27,2,5,2963.0,3,10,532,Potential Loyalists
CUST_04059,1,2028.03,409,3,1,741.0,1,5,113,Lost
CUST_04060,5,4940.08,71,4,4,4075.0,5,13,454,Champions
CUST_04061,3,1996.53,103,3,3,2964.0,3,9,333,Others
CUST_04062,6,1113.88,74,2,3,4415.0,5,10,352,Loyal Customer
CUST_04063,2,163.45,148,1,2,1916.0,2,5,221,Hibernating
CUST_04064,6,3736.7,120,4,3,4416.0,5,12,354,Loyal Customer
CUST_04065,2,3395.13,241,3,1,1917.0,2,6,123,Lost
CUST_04066,1,1334.47,49,2,4,742.0,1,7,412,New Customer
CUST_04067,4,3825.0,102,4,3,3623.0,4,11,344,Loyal Customer
CUST_04068,1,1584.9,95,2,3,743.0,1,6,312,Others
CUST_04069,2,2430.65,55,3,4,1918.0,2,9,423,Potential Loyalists
CUST_04070,4,1527.27,93,2,3,3624.0,4,9,342,Loyal Customer
CUST_04071,8,20538.33,57,5,4,4780.0,5,14,455,Champions
CUST_04072,1,1539.25,206,2,2,744.0,1,5,212,Hibernating
CUST_04073,3,6070.81,154,4,2,2965.0,3,9,234,At Risk
CUST_04074,3,7300.219999999999,248,5,1,2966.0,3,9,135,At Risk
CUST_04075,5,15105.94,200,5,2,4076.0,5,12,255,Cannot Lose Them
CUST_04076,1,148.13,35,1,4,745.0,1,6,411,New Customer
CUST_04077,3,2998.2000000000003,32,3,4,2967.0,3,10,433,Potential Loyalists
CUST_04078,5,9799.13,32,5,4,4077.0,5,14,455,Champions
CUST_04079,1,318.18,220,1,1,746.0,1,3,111,Lost
CUST_04080,3,1635.81,6,2,5,2968.0,3,10,532,Potential Loyalists
CUST_04081,3,1091.76,78,2,3,2969.0,3,8,332,Others
CUST_04082,2,2277.92,147,3,2,1919.0,2,7,223,Hibernating
CUST_04083,10,10975.53,51,5,4,4983.0,5,14,455,Champions
CUST_04084,6,5710.92,86,4,3,4417.0,5,12,354,Loyal Customer
CUST_04085,3,5118.64,9,4,5,2970.0,3,12,534,Potential Loyalists
CUST_04086,3,2575.46,69,3,4,2971.0,3,10,433,Potential Loyalists
CUST_04087,4,1789.79,96,3,3,3625.0,4,10,343,Loyal Customer
CUST_04088,4,2964.08,72,3,3,3626.0,4,10,343,Loyal Customer
CUST_04089,2,3290.93,65,3,4,1920.0,2,9,423,Potential Loyalists
CUST_04090,2,3306.9,324,3,1,1921.0,2,6,123,Lost
CUST_04091,8,13713.31,9,5,5,4781.0,5,15,555,Champions
CUST_04092,9,13121.23,15,5,5,4894.0,5,15,555,Champions
CUST_04093,2,4999.84,65,4,4,1922.0,2,10,424,Potential Loyalists
CUST_04094,10,5378.02,74,4,3,4984.0,5,12,354,Loyal Customer
CUST_04095,4,20750.14,43,5,4,3627.0,4,13,445,Champions
CUST_04096,2,3373.03,128,3,2,1923.0,2,7,223,Hibernating
CUST_04097,6,10228.29,32,5,4,4418.0,5,14,455,Champions
CUST_04098,2,1804.58,185,3,2,1924.0,2,7,223,Hibernating
CUST_04099,2,6005.280000000001,190,4,2,1925.0,2,8,224,Hibernating
CUST_04100,2,317.35,160,1,2,1926.0,2,5,221,Hibernating
CUST_04101,2,4852.09,327,4,1,1927.0,2,7,124,Lost
CUST_04102,2,10796.61,321,5,1,1928.0,2,8,125,Lost
CUST_04103,1,76.44,61,1,4,747.0,1,6,411,New Customer
CUST_04104,2,595.25,45,1,4,1929.0,2,7,421,Potential Loyalists
CUST_04105,3,1362.54,25,2,5,2972.0,3,10,532,Potential Loyalists
CUST_04106,4,9471.73,151,5,2,3628.0,4,11,245,Cannot Lose Them
CUST_04107,3,1132.13,152,2,2,2973.0,3,7,232,At Risk
CUST_04108,5,15652.09,74,5,3,4078.0,5,13,355,Loyal Customer
CUST_04109,3,25473.56,6,5,5,2974.0,3,13,535,Potential Loyalists
CUST_04110,2,3708.51,218,4,1,1930.0,2,7,124,Lost
CUST_04111,2,633.49,244,1,1,1931.0,2,4,121,Lost
CUST_04112,2,1166.02,287,2,1,1932.0,2,5,122,Lost
CUST_04113,2,825.26,29,2,5,1933.0,2,9,522,Potential Loyalists
CUST_04114,4,4945.83,52,4,4,3629.0,4,12,444,Champions
CUST_04115,2,763.4200000000001,343,2,1,1934.0,2,5,122,Lost
CUST_04116,8,7159.929999999999,71,5,4,4782.0,5,14,455,Champions
CUST_04117,1,1340.98,357,2,1,748.0,1,4,112,Lost
CUST_04118,2,6853.7,12,4,5,1935.0,2,11,524,Potential Loyalists
CUST_04119,2,3560.04,199,4,2,1936.0,2,8,224,Hibernating
CUST_04120,2,4702.389999999999,178,4,2,1937.0,2,8,224,Hibernating
CUST_04121,2,653.24,27,1,5,1938.0,2,8,521,Potential Loyalists
CUST_04122,2,930.26,396,2,1,1939.0,2,5,122,Lost
CUST_04123,5,8697.89,16,5,5,4079.0,5,15,555,Champions
CUST_04124,5,4142.89,196,4,2,4080.0,5,11,254,Cannot Lose Them
CUST_04125,1,593.82,216,1,1,749.0,1,3,111,Lost
CUST_04126,3,292.25,42,1,4,2975.0,3,8,431,Potential Loyalists
CUST_04127,5,3084.68,258,3,1,4081.0,5,9,153,At Risk
CUST_04128,2,1715.33,168,3,2,1940.0,2,7,223,Hibernating
CUST_04129,6,4614.65,8,4,5,4419.0,5,14,554,Champions
CUST_04130,5,2051.44,31,3,4,4082.0,5,12,453,Loyal Customer
CUST_04131,6,2752.58,88,3,3,4420.0,5,11,353,Loyal Customer
CUST_04132,4,4460.26,180,4,2,3630.0,4,10,244,Cannot Lose Them
CUST_04133,5,4014.91,113,4,3,4083.0,5,12,354,Loyal Customer
CUST_04134,2,445.67,81,1,3,1941.0,2,6,321,Others
CUST_04135,8,11493.21,8,5,5,4783.0,5,15,555,Champions
CUST_04136,3,671.85,123,2,3,2976.0,3,8,332,Others
CUST_04137,1,894.76,258,2,1,750.0,1,4,112,Lost
CUST_04138,2,643.1700000000001,211,1,2,1942.0,2,5,221,Hibernating
CUST_04139,3,8630.800000000001,152,5,2,2977.0,3,10,235,At Risk
CUST_04140,2,5493.2,59,4,4,1943.0,2,10,424,Potential Loyalists
CUST_04141,8,4800.66,85,4,3,4784.0,5,12,354,Loyal Customer
CUST_04142,1,351.2,325,1,1,751.0,1,3,111,Lost
CUST_04143,5,9443.52,92,5,3,4084.0,5,13,355,Loyal Customer
CUST_04144,4,8567.560000000001,54,5,4,3631.0,4,13,445,Champions
CUST_04145,5,2815.8,128,3,2,4085.0,5,10,253,At Risk
CUST_04146,1,84.75,139,1,2,752.0,1,4,211,Hibernating
CUST_04147,3,7268.53,192,5,2,2978.0,3,10,235,At Risk
CUST_04148,7,5365.5,63,4,4,4628.0,5,13,454,Champions
CUST_04149,3,1055.14,177,2,2,2979.0,3,7,232,At Risk
CUST_04150,5,4230.07,52,4,4,4086.0,5,13,454,Champions
CUST_04151,3,1858.54,38,3,4,2980.0,3,10,433,Potential Loyalists
CUST_04152,5,2776.43,11,3,5,4087.0,5,13,553,Loyal Customer
CUST_04153,2,723.4000000000001,100,2,3,1944.0,2,7,322,Others
CUST_04154,4,20438.07,157,5,2,3632.0,4,11,245,Cannot Lose Them
CUST_04155,5,3261.53,130,3,2,4088.0,5,10,253,At Risk
CUST_04156,4,6134.259999999999,85,4,3,3633.0,4,11,344,Loyal Customer
CUST_04157,3,7458.45,117,5,3,2981.0,3,11,335,Others
CUST_04158,3,5546.07,243,4,1,2982.0,3,8,134,At Risk
CUST_04159,6,5428.58,53,4,4,4421.0,5,13,454,Champions
CUST_04160,6,7546.7,37,5,4,4422.0,5,14,455,Champions
CUST_04161,3,6369.969999999999,267,4,1,2983.0,3,8,134,At Risk
CUST_04162,2,3393.31,137,3,2,1945.0,2,7,223,Hibernating
CUST_04163,1,437.35,27,1,5,753.0,1,7,511,New Customer
CUST_04164,2,966.31,1,2,5,1946.0,2,9,522,Potential Loyalists
CUST_04165,2,525.73,209,1,2,1947.0,2,5,221,Hibernating
CUST_04166,2,740.76,60,2,4,1948.0,2,8,422,Potential Loyalists
CUST_04167,5,3666.07,32,4,4,4089.0,5,13,454,Champions
CUST_04168,1,213.98,438,1,1,754.0,1,3,111,Lost
CUST_04169,5,2385.54,56,3,4,4090.0,5,12,453,Loyal Customer
CUST_04170,5,799.36,127,2,2,4091.0,5,9,252,At Risk
CUST_04171,6,13249.19,1,5,5,4423.0,5,15,555,Champions
CUST_04172,3,24033.46,20,5,5,2984.0,3,13,535,Potential Loyalists
CUST_04173,4,1727.39,66,3,4,3634.0,4,11,443,Loyal Customer
CUST_04174,5,8482.630000000001,106,5,3,4092.0,5,13,355,Loyal Customer
CUST_04175,1,1579.76,230,2,1,755.0,1,4,112,Lost
CUST_04176,4,5465.02,24,4,5,3635.0,4,13,544,Champions
CUST_04177,5,1315.11,87,2,3,4093.0,5,10,352,Loyal Customer
CUST_04178,4,4897.88,74,4,3,3636.0,4,11,344,Loyal Customer
CUST_04179,10,18262.79,57,5,4,4985.0,5,14,455,Champions
CUST_04180,3,5374.32,80,4,3,2985.0,3,10,334,Others
CUST_04181,1,407.53,270,1,1,756.0,1,3,111,Lost
CUST_04182,1,125.89,189,1,2,757.0,1,4,211,Hibernating
CUST_04183,2,2891.79,2,3,5,1949.0,2,10,523,Potential Loyalists
CUST_04184,6,7370.65,7,5,5,4424.0,5,15,555,Champions
CUST_04185,6,7391.16,52,5,4,4425.0,5,14,455,Champions
CUST_04186,4,1855.13,177,3,2,3637.0,4,9,243,At Risk
CUST_04187,1,1874.14,82,3,3,758.0,1,7,313,Others
CUST_04188,2,1127.63,34,2,4,1950.0,2,8,422,Potential Loyalists
CUST_04189,2,1644.82,303,2,1,1951.0,2,5,122,Lost
CUST_04190,1,1093.05,348,2,1,759.0,1,4,112,Lost
CUST_04191,2,716.0799999999999,156,2,2,1952.0,2,6,222,Hibernating
CUST_04192,4,10470.18,10,5,5,3638.0,4,14,545,Champions
CUST_04193,6,7086.91,12,5,5,4426.0,5,15,555,Champions
CUST_04194,1,3968.2,110,4,3,760.0,1,8,314,Others
CUST_04195,2,961.35,15,2,5,1953.0,2,9,522,Potential Loyalists
CUST_04196,1,81.95,173,1,2,761.0,1,4,211,Hibernating
CUST_04197,1,335.73,146,1,2,762.0,1,4,211,Hibernating
CUST_04198,4,1767.59,3,3,5,3639.0,4,12,543,Loyal Customer
CUST_04199,6,15388.87,134,5,2,4427.0,5,12,255,Cannot Lose Them
CUST_04200,7,4954.610000000001,73,4,3,4629.0,5,12,354,Loyal Customer
CUST_04201,2,217.18,178,1,2,1954.0,2,5,221,Hibernating
CUST_04202,1,1727.84,312,3,1,763.0,1,5,113,Lost
CUST_04203,2,229.23,364,1,1,1955.0,2,4,121,Lost
CUST_04204,2,3343.78,143,3,2,1956.0,2,7,223,Hibernating
CUST_04205,5,10104.4,1,5,5,4094.0,5,15,555,Champions
CUST_04206,2,1561.72,130,2,2,1957.0,2,6,222,Hibernating
CUST_04207,3,745.36,214,2,1,2986.0,3,6,132,At Risk
CUST_04208,4,4658.54,83,4,3,3640.0,4,11,344,Loyal Customer
CUST_04209,4,3606.1,63,4,4,3641.0,4,12,444,Champions
CUST_04210,2,2402.11,96,3,3,1958.0,2,8,323,Others
CUST_04211,5,2482.27,50,3,4,4095.0,5,12,453,Loyal Customer
CUST_04212,2,2071.77,179,3,2,1959.0,2,7,223,Hibernating
CUST_04213,7,4390.85,14,4,5,4630.0,5,14,554,Champions
CUST_04214,6,13007.43,132,5,2,4428.0,5,12,255,Cannot Lose Them
CUST_04215,3,1637.35,27,2,5,2987.0,3,10,532,Potential Loyalists
CUST_04216,1,209.97,132,1,2,764.0,1,4,211,Hibernating
CUST_04217,3,5177.71,133,4,2,2988.0,3,9,234,At Risk
CUST_04218,3,1232.51,164,2,2,2989.0,3,7,232,At Risk
CUST_04219,8,40608.39,46,5,4,4785.0,5,14,455,Champions
CUST_04220,2,3758.33,31,4,4,1960.0,2,10,424,Potential Loyalists
CUST_04221,6,6360.46,28,4,5,4429.0,5,14,554,Champions
CUST_04222,4,1703.87,86,3,3,3642.0,4,10,343,Loyal Customer
CUST_04223,6,3450.2,21,3,5,4430.0,5,13,553,Loyal Customer
CUST_04224,10,6773.679999999999,13,4,5,4986.0,5,14,554,Champions
CUST_04225,8,15157.51,68,5,4,4786.0,5,14,455,Champions
CUST_04226,2,4693.63,331,4,1,1961.0,2,7,124,Lost
CUST_04227,6,15359.79,84,5,3,4431.0,5,13,355,Loyal Customer
CUST_04228,1,303.05,377,1,1,765.0,1,3,111,Lost
CUST_04229,7,21412.44,34,5,4,4631.0,5,14,455,Champions
CUST_04230,3,5791.179999999999,127,4,2,2990.0,3,9,234,At Risk
CUST_04231,3,6720.880000000001,228,4,1,2991.0,3,8,134,At Risk
CUST_04232,4,7632.11,87,5,3,3643.0,4,12,345,Loyal Customer
CUST_04233,8,7263.37,19,5,5,4787.0,5,15,555,Champions
CUST_04234,1,318.3,166,1,2,766.0,1,4,211,Hibernating
CUST_04235,5,6633.58,26,4,5,4096.0,5,14,554,Champions
CUST_04236,3,3613.05,9,4,5,2992.0,3,12,534,Potential Loyalists
CUST_04237,4,5741.3,41,4,4,3644.0,4,12,444,Champions
CUST_04238,4,2077.5,97,3,3,3645.0,4,10,343,Loyal Customer
CUST_04239,2,4702.58,344,4,1,1962.0,2,7,124,Lost
CUST_04240,7,5192.81,71,4,4,4632.0,5,13,454,Champions
CUST_04241,2,2954.83,61,3,4,1963.0,2,9,423,Potential Loyalists
CUST_04242,2,760.47,361,2,1,1964.0,2,5,122,Lost
CUST_04243,3,24563.62,98,5,3,2993.0,3,11,335,Others
CUST_04244,2,617.6899999999999,271,1,1,1965.0,2,4,121,Lost
CUST_04245,6,6624.26,29,4,5,4432.0,5,14,554,Champions
CUST_04246,9,36295.3,4,5,5,4895.0,5,15,555,Champions
CUST_04247,5,2557.24,111,3,3,4097.0,5,11,353,Loyal Customer
CUST_04248,2,1117.12,146,2,2,1966.0,2,6,222,Hibernating
CUST_04249,2,3198.7200000000003,170,3,2,1967.0,2,7,223,Hibernating
CUST_04250,4,3501.28,2,3,5,3646.0,4,12,543,Loyal Customer
CUST_04251,3,1694.66,339,2,1,2994.0,3,6,132,At Risk
CUST_04252,2,960.26,180,2,2,1968.0,2,6,222,Hibernating
CUST_04253,4,2696.41,76,3,3,3647.0,4,10,343,Loyal Customer
CUST_04254,7,4020.41,154,4,2,4633.0,5,11,254,Cannot Lose Them
CUST_04255,10,16546.68,57,5,4,4987.0,5,14,455,Champions
CUST_04256,1,1528.63,440,2,1,767.0,1,4,112,Lost
CUST_04257,2,813.9300000000001,115,2,3,1969.0,2,7,322,Others
CUST_04258,4,2835.25,32,3,4,3648.0,4,11,443,Loyal Customer
CUST_04259,1,5905.25,165,4,2,768.0,1,7,214,Hibernating
CUST_04260,2,183.34,122,1,3,1970.0,2,6,321,Others
CUST_04261,3,1559.0700000000002,9,2,5,2995.0,3,10,532,Potential Loyalists
CUST_04262,1,156.03,100,1,3,769.0,1,5,311,Others
CUST_04263,2,911.37,333,2,1,1971.0,2,5,122,Lost
CUST_04264,3,2031.54,216,3,1,2996.0,3,7,133,At Risk
CUST_04265,2,2265.32,87,3,3,1972.0,2,8,323,Others
CUST_04266,2,1967.51,54,3,4,1973.0,2,9,423,Potential Loyalists
CUST_04267,5,3824.65,10,4,5,4098.0,5,14,554,Champions
CUST_04268,8,11688.49,69,5,4,4788.0,5,14,455,Champions
CUST_04269,6,12145.26,2,5,5,4433.0,5,15,555,Champions
CUST_04270,3,3622.25,38,4,4,2997.0,3,11,434,Potential Loyalists
CUST_04271,3,3356.16,53,3,4,2998.0,3,10,433,Potential Loyalists
CUST_04272,1,2186.41,410,3,1,770.0,1,5,113,Lost
CUST_04273,1,54.12,432,1,1,771.0,1,3,111,Lost
CUST_04274,2,349.47,10,1,5,1974.0,2,8,521,Potential Loyalists
CUST_04275,8,17741.39,203,5,2,4789.0,5,12,255,Cannot Lose Them
CUST_04276,2,479.08,184,1,2,1975.0,2,5,221,Hibernating
CUST_04277,7,1836.85,85,3,3,4634.0,5,11,353,Loyal Customer
CUST_04278,2,4536.63,179,4,2,1976.0,2,8,224,Hibernating
CUST_04279,4,1796.64,7,3,5,3649.0,4,12,543,Loyal Customer
CUST_04280,2,299.31,128,1,2,1977.0,2,5,221,Hibernating
CUST_04281,9,6366.19,44,4,4,4896.0,5,13,454,Champions
CUST_04282,4,2021.6,224,3,1,3650.0,4,8,143,At Risk
CUST_04283,1,1517.86,102,2,3,772.0,1,6,312,Others
CUST_04284,4,5006.42,182,4,2,3651.0,4,10,244,Cannot Lose Them
CUST_04285,1,899.86,48,2,4,773.0,1,7,412,New Customer
CUST_04286,6,3798.22,1,4,5,4434.0,5,14,554,Champions
CUST_04287,2,2646.82,140,3,2,1978.0,2,7,223,Hibernating
CUST_04288,5,9783.02,72,5,3,4099.0,5,13,355,Loyal Customer
CUST_04289,3,4222.700000000001,6,4,5,2999.0,3,12,534,Potential Loyalists
CUST_04290,6,13604.39,84,5,3,4435.0,5,13,355,Loyal Customer
CUST_04291,2,3818.02,109,4,3,1979.0,2,9,324,Others
CUST_04292,8,9413.08,25,5,5,4790.0,5,15,555,Champions
CUST_04293,1,1327.45,102,2,3,774.0,1,6,312,Others
CUST_04294,4,10786.88,105,5,3,3652.0,4,12,345,Loyal Customer
CUST_04295,2,2004.14,35,3,4,1980.0,2,9,423,Potential Loyalists
